text_a,text_b,label
"Somerville House, 12 Bodenham Road Hereford, Herefordshire, County of, West Midlands, HR12TS","Somerville House, 12, Bodenham Road, Hereford, , United Kingdom, Herefordshire, County of, West Midlands, HR12TS",1
"The Nayland, 132-134 Sussex Gardens London, Westminster, W21UB","The Gresham Hotel, 116, Sussex Gardens, London, Westminster, W21UA",0
"The Nayland, 132-134 Sussex Gardens London, Westminster, W21UB","Monopole Hotel, 98, Sussex Gardens, London, Westminster, W21UH",0
"Eskdale Guest House, 41 Greig Street, Highland, IV35PX","Dunskaith Villa, 33, Greig Street",0
"The Waverley Hotel, 95 Reads Avenue Blackpool, North West, FY14DG","AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0
"Best Western Exmouth Beach Hotel, MORTON CRESCENT EXMOUTH, East Devon, South West, EX81BE","Best Western Exmouth Beach, 2-5, Morton Crescent, Exmouth, , United Kingdom, East Devon, South West, EX81BE",1
"Boreland Lodge Hotel, 31 33 Boreland Rd Inverkeithing, Fife, KY111DA","Boreland Lodge Hotel, 31,33, Boreland Road, Inverkeithing, , GB, Fife, KY111DA",1
"Stuart Hotel, 27-29 Clifton Drive Blackpool, North West, FY41NT","The Crosby Hotel, 59, Clifton Drive, Blackpool, , United Kingdom, North West, FY41TH",0
"Baxter Holiday Apartments, 37 Charnley Road, Blackpool, North West, FY14PE","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0
"Travelodge Canterbury Chaucer Central, IVY LANE CANTERBURY KENT, 63 CANTERBURY, South East, CT11TU","Travelodge Chaucer Central, 63, Ivy Lane, Canterbury, Kent, , GB, South East, CT11TU",1
"The Mayfair Hotel Isle of Wight, 29 Hope Road Eastcliff PromenadeShanklin Isle of Wight, South East, PO376ED","Mayfair Hotel, 29, Hope Road, Shanklin, , GB, Isle of Wight, South East, PO376ED",1
"London Court Hotel, 194-196 Earls Court Road KensingtonLondon, Kensington and Chelsea, SW59QF","London Court Hotel, 194-196, Earl's Court Road, London, Kensington and Chelsea, SW59QF",1
"Hotel Majestic, Duke Street Barrow-in-Furness, Westmorland and Furness, North West, LA141HP","Holiday Inn Express, Market Street, Barrow-in-Furness, LA142LE",0
"The Malibu Party Hotel, 114-116 Albert Road Blackpool, nan","The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0
"Orchard Cottage. Broadway, High Street, Tewkesbury, South West, WR127LY","Buckland Manor Hotel, Broadway, Tewkesbury, South West, WR127LY",0
"St. Winifreds Hotel, Marine Road East MorecambeLancashire, Lancaster, North West, LA45AR","St. Winifred's Hotel, Marine Road East, Morecambe, , United Kingdom, Lancaster, North West, LA45AR",1
"The Kenbury B&B, Clarence Road Shanklin, Isle of Wight, South East, PO377BH","The Kenbury, Clarence Road, Shanklin, , GB, Isle of Wight, South East, PO377BH",1
"The New Guilderoy Hotel, 59 Holmfield Rd North Shore Blackpool North Shore, North West, FY29RU","New Guilderoy Hotel, 59, Holmfield Road, Blackpool, , United Kingdom, North West, FY29RU",1
"The Aberdeen Altens Hotel, Souterhead Road Aberdeen, Aberdeen City, AB123LF","Aberdeen Altens Hotel, Souterhead Road, Aberdeen City, AB123LF",1
"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","The Albany, 2-4, Clifton Drive, Blackpool, , United Kingdom, North West, FY41ND",0
"Five Brighton, 5 New Steine BrightonThe City of Brighton and Hove, South East, BN21PB","Gulliver's Hotel, 13, New Steine, Brighton and Hove, South East, BN21PB",0
"Holiday Inn York City Centre, 53 Piccadilly York, Yorkshire and The Humber, YO19PL","Holiday Inn York City Center, 53, Piccadilly, York, Yorkshire and The Humber, YO19PL",1
"The Penellen Bed And Breakfast, 64 Riviere Towans Phillack Hayle, Cornwall, South West, TR275AF","The Penellen Bed and Breakfast, 64, Riviere Towans, Hayle, , GB, Cornwall, South West, TR275AF",1
"Wilmslow Lodge, 69 71 Alderley Road WilmslowCheshire, Cheshire East, North West, SK91PA","The Wilmslow Lodge, 69-71, Alderley Road, Wilmslow, Cheshire East, North West, SK91PA",1
"Cherrylee, 15 Beachfield Road Sandown, Isle of Wight, South East, PO368LT","Carisbrooke House Hotel, 11, Beachfield Road, Sandown, , GB, Isle of Wight, South East, PO368NA",0
"Hilton York, 1 Tower Street York, Yorkshire and The Humber, YO19WD","Hilton York, 1, Tower Street, York, , GB, Yorkshire and The Humber, YO19WD",1
"Saracens Hotel, 3 High street ChelmsfordEssex, East of England, CM11BE","Saracens Head Hotel, 3, High Street, Chelmsford, East of England, CM11BE",1
"Staybridge Suites London Vauxhall, 100 Vauxhall Walk London, Lambeth, SE115EL","Staybridge Suites, 100, Vauxhall Walk, London, Lambeth, SE115EL",1
"Inchture, Main Street InchturePerthshire, Perth and Kinross, PH149RN","Inchture Hotel, Main Street, Inchture, Perth and Kinross, PH149RN",1
"Longs Inn, 18 Bedford St. WoburnBedfordshire, Central Bedfordshire, East of England, MK179QB","Longs Inn, 18, Bedford Street, Woburn, , United Kingdom, Central Bedfordshire, East of England, MK179QB",1
"Ardern Hotel, 99 Coronation Street Blackpool, North West, FY14QE","The New Avalon, 112, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0
"Best Western Plus Delmere Hotel, 130 Sussex Gardens London, Westminster, W21UB","Best Western Plus Delmere Hotel, 128-130, Sussex Gardens, London, Westminster, W21UB",1
"Ocean View, 1-5 Park Road Shanklin, Isle of Wight, South East, PO376BB","The Villa Mentone Hotel, 11, Park Road, Shanklin, , GB, Isle of Wight, South East, PO376AY",0
"The Hillmorton Manor Hotel, 78 High Street Hillmorton HillmortonRugby, West Midlands, CV214EE","Hillmorton Manor Hotel, 78, High Street, Rugby, West Midlands, CV214EE",1
"The Tunbridge Wells Hotel, 58 The Pantiles Tunbridge Wells, South East, TN25TD","The Tunbridge Wells Hotel, 58, The Pantiles, Tunbridge Wells, , United Kingdom, South East, TN25TE",1
"Apartment In Brighton With Sea View, Regency Square, Brighton and Hove, South East, BN12FJ","Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0
"The Chocolate Box Aldeburgh, 1 Brudenell Street, East Suffolk, East of England, IP155DD","The Brudenell, Brudenell Street, East Suffolk, , United Kingdom, East of England, IP155BU",0
"Premier Inn Tamworth South, Watling Street Wilnecote WilnecoteTamworth, West Midlands, B775PN","Premier Inn - Tamworth South, Watling Street, Tamworth, West Midlands, B775PN",1
"Castle Court, Castle Square Beaumaris, Isle of Anglesey, LL588DA","Castle Court, Beaumaris, Isle of Anglesey, LL588DA",1
"Averon Guest House, 44 Gilmore Place Edinburgh, City of Edinburgh, EH39NQ","Fountain Court EQ2, 1, Lower Gilmore Place, Edinburgh, , GB, City of Edinburgh, EH39QP",0
"Fairhaven Hotel, 7-9 Charnley Road Blackpool, North West, FY14PE","Regency Hotel, 50, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0
"Saba Hotel London, 101-103 Shepherds Bush Road London, Hammersmith and Fulham, W67LP","Hotel Sergul, 87, Shepherds Bush Road, London, GB",0
"Dragon Bed And Breakfast, Holyhead Road Betws Y Coed Gwynedd Conwy Betws y CoedConwy, LL240BN","Glan Aber Hotel, Holyhead Road, Betws y Coed, Conwy, LL240AB",0
"The Malibu Party Hotel, 114-116 Albert Road Blackpool, nan","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0
"ME London by Melia, 336-337 The Strand London, Westminster, WC2R1HA","Hotel Strand Continental, 143-145, Strand, London",0
"Hen Blas, Aberdaron, Gwynedd, LL538BE","Gwesty'r Llong, Gwynedd, LL538BE",0
"Hussar Inn, 219 Canterbury Rd Margate Kent, Thanet, South East, CT95JP","Hussar Hotel, 219, Canterbury Road, Margate, , United Kingdom, Thanet, South East, CT95JP",1
"Lypiatt House, Lypiatt Road Cheltenham, South West, GL502QW","Lypiatt House Hotel, Lypiatt Road, Cheltenham, South West, GL502QW",1
"Two Brewers Hotel by Good Night Inns, The Common ChipperfieldKings LangleyHertfordshire, Dacorum, East of England, WD49BS","The Two Brewers, The Common, Dacorum, , United Kingdom, East of England, WD49BS",1
"Best Western Plus Hever Hotel, Hever Road Na 07 Edenbridge HeverEdenbridgeKent, Sevenoaks, South East, TN87NP","Hever Hotel, Hever Road, Sevenoaks, South East, TN87NP",0
"The Cardigan Bay Guest House, 63 Marine Terrace AberystwythCeredigion, SY232BX","Marine Hotel, Marine Terrace, Aberystwyth, , United Kingdom, Ceredigion, SY232DA",0
"The Marina Hotel, Narrowcliff Newquay, TR72PL","Beresford Hotel, Narrowcliff, Newquay, Cornwall, , GB, South West, TR72PR",0
"The Golden Lion Hotel, Senhouse Street MaryportCumbria, Cumberland, North West, CA156AB","The Golden Lion Hotel, Senhouse Street, Maryport, , United Kingdom, Cumberland, North West, CA156AB",1
"Premier Inn Luton Town Centre, Regent Street LUTON, East of England, LU15FA","Premier Inn Luton Town Centre, Regent Street, Luton, East of England, LU15FA",1
"Chester Hotel, 27-29 Longmoore Street Victoria, Westminster London, SW1V1JQ","The Chester Hotel, 29, Longmoore Street, London",1
"The Cameron Hotel, 10 Sussex Gardens London, Westminster, W21UL","The Cameron Hotel, 10, Sussex Gardens, London",1
"The Fleece, 11 Church Green WitneyOxon, West Oxfordshire, South East, OX284AZ","The Fleece, 11, Church Green, Witney, West Oxfordshire, South East, OX284AZ",1
"Dragonfly Hotel Bury St Edmunds, Symonds Road Bury St Edmunds Suffolk, West Suffolk, East of England, IP327DZ","Dragonfly Hotel, Symonds Road, Bury St Edmunds, West Suffolk, East of England, IP327DZ",1
"Chatley Court, 54-56 Windsor Crescent Bridlington, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA","Doriam Guest House, 35, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HX",0
"Solway Lodge Hotel, 97-99 Annan Road GretnaDumfrieshire, Dumfries and Galloway, DG165DN","Solway Lodge Hotel, 97-99, Annan Road, Gretna, , United Kingdom, Dumfries and Galloway, DG165DN",1
"Anglesey House, 21 Church Walk Llandudno, Conwy, LL302HG","Warwick House, 54, Church Walks, Llandudno, , GB, Conwy, LL302HL",0
"Royal Oakwell Hotel, 17-19 Barton Avenue Blackpool, North West, FY16AP","Fern Royd Hotel, Barton Avenue, Blackpool, , United Kingdom, North West, FY16AG",0
"Hyde Park Court Hotel, 48 Norfolk Square Paddington PaddingtonLondon, Westminster, W21RT","Belvedere Hotel, 52-54, Norfolk Square, London, , GB, Westminster, W21RT",0
"Summer Breeze Guest House B and B, 20 Mount Wise Newquay, Cornwall, South West, TR72BG","The Glendeveor, 25, Mount Wise, Newquay, , United Kingdom, Cornwall, South West, TR72BQ",0
"Marina Central, Flat 2, Brighton and Hove, South East, BN25UW","Malmaison, Waterfront, Brighton, , United Kingdom, Brighton and Hove, South East, BN25WA",0
"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG","The Queensbury, 58, Regency Square, Brighton and Hove, South East, BN12FF",0
"Holiday Inn Norwich City, Carrow Road Norwich, East of England, NR11HU","Holiday Inn Norwich City, Carrow Road, Norwich, , GB, East of England, NR11HU",1
"Premier Inn London Lewisham, 1-13 Lewisham High Street LewishamLondonGreater London, SE135AF","Premier Inn London Lewisham, 1-13, Lewisham High Street, London, SE135AF",1
"Jurys Inn Liverpool, No. 31 Keel Wharf Liverpool, North West, L34FN","Leonardo Hotels, 31, Keel Wharf, Liverpool, Merseyside, , United Kingdom, North West, L34FN",1
"Porth Cottage Studio, Porth Way Porth, Cornwall, South West, TR73LW","Porth Veor Manor Hotel, Porth Way, Newquay, Cornwall, South West, TR73LW",1
"Jurys Inn Hinckley Island, A5 Watling Street HinckleyLeicestershire, Hinckley and Bosworth, East Midlands, LE103JA","Leonardo Hotel and Conference Venue Hinckley Island, Watling Street, Burbage, Hinckley and Bosworth, East Midlands, LE103JA",0
"Bertram Lodge, Leed Street, 3 SANDOWN, Isle of Wight, South East, PO369DA","White House Hotel, 9, Leed Street, Sandown, , GB, Isle of Wight, South East, PO368JQ",0
"Hilton Northampton, 100 Watering Lane, Collingtree CollingtreeNorthampton, West Northamptonshire, East Midlands, NN40XW","Hilton Northampton, 100, Watering Lane, Northampton, , GB, West Northamptonshire, East Midlands, NN40XW",1
"WISHING WELL GUEST HOUSE, 34 Woodfield Road Blackpool, FY16AZ","The Fairhaven, 27-29, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0
"The Queensbury Hotel, 58 Regency Square Brighton, Brighton and Hove, South East, BN12FF","Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0
"One Aldwych, 1 Aldwych London, Westminster, WC2B4BZ","One Aldwych, 1, Aldwych, London, Westminster, WC2B4BZ",1
"Fisherman's Tavern Hotel Inn, 10-16 Fort Street, Broughty Ferry Broughty FerryDundee, Dundee City, DD52AD","The Fisherman's Tavern, Fort Street, Dundee, , United Kingdom, Dundee City, DD52AD",1
"Hampton by Hilton London Croydon, 29/30 Dingwall Road Croydon London, CR02NB","Hampton by Hilton London Croydon, 30, Dingwall Road, Croydon, CR02NB",1
"Beachside Guest House, 12 South Parade, Conwy, LL302LN","The Clovelly, 13, South Parade, Llandudno, , GB, Conwy, LL302LN",0
"Holiday Inn Luton-South M1, Jct.9, London Road Markyate MarkyateLuton, Dacorum, East of England, AL38HH","Holiday Inn, London Road, St Albans, , United Kingdom, Dacorum, East of England, AL38HH",1
"The Rowborough, 32 Arthurs Hill Shanklin ShanklinIsle of Wight, South East, PO376EX","The Rowborough, 32, Arthurs Hill, Shanklin, , GB, Isle of Wight, South East, PO376EX",1
"The Riverside House Hotel, 17 Mill Street Mildenhall MildenhallBury St. EdmundsSuffolk, West Suffolk, East of England, IP287DP","Riverside House Hotel, 17, Mill Street, Bury St Edmunds, , United Kingdom, West Suffolk, East of England, IP287DP",1
"The Claremont Hotel, 14-15 Claremont Crescent Edinburgh, City of Edinburgh, EH74HX","Claremont Hotel, 14-15, Claremont Crescent, Edinburgh, , United Kingdom, City of Edinburgh, EH74HX",1
"Castle Farmhouse, Main Street Kirby Muxloe Kirby MuxloeLeicesterLeicestershire, Blaby, East Midlands, LE92AP","The Castle Hotel & Restaurant, Main Street, Kirby Muxloe, , GB, Blaby, East Midlands, LE92AP",1
"George Hotel Wetherspoon, 64 Load Street Bewdley, Wyre Forest, West Midlands, DY122AW","George Hotel, 64, Load Street, Wyre Forest, , United Kingdom, West Midlands, DY122AW",1
"Lluesta Cottage, Lon Sarn Bach, Gwynedd, LL537EB","Gosling's, LâÂ¥n Gwydryn, Abersoch, , United Kingdom, Gwynedd, LL537EB",0
"The Crosby Hotel, 59 Clifton Drive Blackpool, North West, FY41NT","The Crosby Hotel, 59, Clifton Drive, Blackpool, , United Kingdom, North West, FY41TH",1
"The Novello Hotel, 11 Hornby Road Blackpool, North West, FY14QG","Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0
"The Art Deco Flat, 36A Marine Parade, Brighton and Hove, South East, BN21TR","New Madeira Hotel, 19-23, Marine Parade, Brighton, Brighton and Hove, South East, BN21TL",0
"Kellett Hotel, 87-89 Thorne Road Doncaster, Yorkshire and The Humber, DN12ES","The Kellett Hotel, 87,89, Thorne Road, Doncaster, , GB, Yorkshire and The Humber, DN12ES",1
"iHOLIDAY HOTEL, 6 West Coates  Edinburgh, City of Edinburgh, EH125JG","Holiday Hotel, 6, West Coates, Edinburgh, , GB, City of Edinburgh, EH125JG",1
"Saracens Hotel, 3 High street ChelmsfordEssex, East of England, CM11BE","Saracens Head Hotel, 3, High Street, Chelmsford, East of England, CM11BE",1
"Thistle Kensington Gardens, 104 Bayswater Road London, Westminster, W23HL","Thistle Kensington Gardens, 104, Bayswater Road, London",1
"Edelweiss Guest House, Windsor Crescent, 86/88 BRIDLINGTON, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA","Doriam Guest House, 35, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HX",0
"Shores Holiday Apartments, 25 Osborne Road Blackpool, North West, FY41HJ","South Shore Hotel, 24, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",1
"The Kenbury B&B, Clarence Road Shanklin, Isle of Wight, South East, PO377BH","The Kenbury, Clarence Road, Shanklin, , GB, Isle of Wight, South East, PO377BH",1
"Macdonald Botley Park Hotel & Spa, Winchester Road Botley Boorley Green Boorley GreenSouthampton, Eastleigh, South East, SO322UA","Macdonald Botley Park Hotel & Spa, Winchester Road, Southampton, Eastleigh, South East, SO322UA",1
"Flexistay Leicester Gables Aparthotel, 368 London Road Leicester, East Midlands, LE22PN","Flexistay Aparthotel, 368, London Road, Leicester, East Midlands, LE22PN",1
"Leonardo Inn Aberdeen Airport, Aberdeen Airport Argyll Road Dyce Aberdeen AirportDyce Aberdeen, Aberdeen City, AB210AF","Courtyard by Marriott, Argyll Way, Aberdeen, Aberdeen City, AB210AF",0
"Jurys Inn Brighton Waterfront, Kings Road  Brighton, Brighton and Hove, South East, BN12GS","The Old Ship Hotel, 31-38, Kings Road, Brighton, Brighton and Hove, South East, BN11NR",0
"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW","Gleneagles Hotel, 75, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",1
"Richmond Hill Hotel, 144-150 Richmond Hill Richmond-upon-ThamesSurrey, Richmond upon Thames, London, TW106RW","Richmond Hill Hotel, 144-150, Richmond Hill, Richmond, Richmond upon Thames, London, TW106RW",1
"Holiday Inn Stoke on Trent M6 Jct 15, Clayton Road Newcastle-under-Lyme, West Midlands, ST54DL","Holiday Inn, Clayton Road, Newcastle-under-Lyme, West Midlands, ST54DL",1
"Holiday Inn Express London Limehouse, 469-475 The Highway Limehouse London, Tower Hamlets, E1W3HN","Holiday Inn Express, 469-475, The Highway, London, Tower Hamlets, E1W3HN",1
"HY Hotel BW Premier Collection, 318-328 Clifton Dr N Lytham Saint Annes, Fylde, North West, FY82PB","HY Hotel, 318-328, Clifton Drive North, Lytham St Annes, , United Kingdom, Fylde, North West, FY82PB",1
"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1
"Astor Kensington Hostel, 45 Queensborough Terrace Londo, NW23SY","MStay Hotel 43, 43, Queensborough Terrace",0
