orig_indexA,orig_indexB,addressA,addressB,score,Equal
17289,2953,"The Pennington Hotel & Inn at Ravenglass, Main Street Ravenglass, Cumberland, North West, CA181SQ","Pennington Hotel, Main Street, Ravenglass, , United Kingdom, Cumberland, North West, CA181SQ",0.8,
17320,7536,"The Golf Hotel, Criffel Street  Silloth - On - Solway, Cumberland, North West, CA74AB","The Golf Hotel, Criffel Street, Silloth, Cumberland, North West, CA74AB",0.8,
17332,2240,"The Sleepwell Inn, Washington Street Workington, Cumberland, North West, CA143AX","The Sleepwell Inn, Washington Street, Workington, , United Kingdom, Cumberland, North West, CA143AX",0.8,
17354,1452,"Manor House Hotel, 11-12 Main Street Saint BeesCumbria, Cumberland, North West, CA270DE","Manor House, 11-12, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.8,
17388,7596,"Warwick Hall Warwick On Eden CarlisleCumbria, Cumberland, North West, CA48PG","Warwick Hall, Warwick-On-Eden, Cumberland, North West, CA48PG",0.8,
17724,7603,"Keswick Park Hotel, 33 Station Road KeswickCumbria, Cumberland, North West, CA124NA","Keswick Park Hotel, 33, Station Road, Keswick, Cumberland, North West, CA124NA",0.8846,
17811,1453,"Queens Hotel, Main Street St Bees, Cumberland, North West, CA270DE","Queens Hotel, 130, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.82,
17951,7890,"Devonport Hotel, 16 18 The Front Middleton One Row Middleton One RowDarlingtonDurham, North East, DL21AS","The Devonport, 16-18, The Front, Darlington, North East, DL21AS",0.8463,
17965,4632,"Premier Inn Darlington East Morton Park, Morton Park Way Morton Park  Darlington Morton ParkDarlington, North East, DL14PJ","Premier Inn, Morton Park Way, Darlington, North East, DL14PJ",0.8056,
18035,3883,"Holiday Inn Express London Dartford, University Way Dartford, South East, DA15PA","Holiday Inn Express London - Dartford, University Way, Dartford, South East, DA15PA",0.8501,
18058,8743,"The Royal Castle Hotel Ltd, The Quay DartmouthDevon, South Hams, South West, TQ69PS","Royal Castle Hotel, 11, The Quay, Dartmouth, South Hams, South West, TQ69PS",0.8,
18061,8752,"Browns Hotel, 27-29 Victoria Road DartmouthDevon, South Hams, South West, TQ69RT","Browns, 27-29, Victoria Road, Dartmouth, South Hams, South West, TQ69RT",0.8,
18069,221,"Townstal Farmhouse, Townstal Road Dartmouth, South Hams, South West, TQ69HY","Townstal Farm House Hotel, Townstal Road, Dartmouth, , United Kingdom, South Hams, South West, TQ69HY",0.8184,
18201,3182,"The Clarendon Hotel, 51/53 Beach Street DealKent, Dover, South East, CT146HY","Clarendon Hotel, 51-55, Beach Street, Deal, Kent, , United Kingdom, Dover, South East, CT146HY",0.8182,
18300,4960,"Travelodge Derby Chaddesdon, Nottingham Road Chaddesden Derby ChaddesdenDerby, East Midlands, DE216LZ","Travelodge, Nottingham Road, Derby, East Midlands, DE216LZ",0.8,
18313,1153,"Holiday Inn Derby Riverlights, Morledge Derby, East Midlands, DE12AY","Holiday Inn, Derby, , United Kingdom, East Midlands, DE12AY",0.8503,
18315,360,"ibis budget Derby, B5008 Etwall Road Willington Etwall RoadWillington, South Derbyshire, East Midlands, DE656DX","Ibis Budget, Etwall Road, Derby, , United Kingdom, South Derbyshire, East Midlands, DE656DX",0.8,
18317,4957,"Travelodge Derby Cricket Ground, The County Ground Nottingham Road Nottingham RoadDerbyDerbyshire, East Midlands, DE216DA","Travelodge, Nottingham Road, Derby, East Midlands, DE216DA",0.8,
18318,11213,"Donington Manor Hotel, High Street Castle Donington Castle Donington, North West Leicestershire, East Midlands, DE742PP","Donington Manor Hotel, High Street, Derby, North West Leicestershire, East Midlands, DE742PP",0.8,
18319,4523,"Derby Mickleover Hotel, BW Signature Collection, Etwall Road Mickleover MickleoverDerby, South Derbyshire, East Midlands, DE30XX","Derby Mickleover Hotel, Etwall Road, Derby, South Derbyshire, East Midlands, DE30XX",0.8,
18320,4192,"International Hotel, 288 Burton Rd Derby, East Midlands, DE236AD","The Continental, 288-290, Burton Road, Derby, , GB, East Midlands, DE236AD",0.87,
18334,4289,"Risley Hall Hotel - Sure Hotel Collection by Best Western, Derby Road Risley Risley Derbyshire, Erewash, East Midlands, DE723SS","Risley Hall Hotel, Derby Road, Derby, Erewash, East Midlands, DE723SS",0.8,
18355,4273,"The Farmhouse, 60 Ashbourne Road DerbyEngland, Amber Valley, East Midlands, DE224LY","The Farmhouse Mackworth Hotel, 60, Ashbourne Road, Derby, Amber Valley, East Midlands, DE224LY",0.8049,
18520,721,"The Fountain Inn, Fore Street OkehamptonDevon, West Devon, South West, EX201AP","Fountain Hotel, Fore Street, Okehampton, , United Kingdom, West Devon, South West, EX201AP",0.8,
18538,5672,"Arundell Arms, Fore Street Devon, West Devon, South West, PL160AA","The Arundell, Fore Street, West Devon, South West, PL160AA",0.8444,
18704,3109,"Best Western Exmouth Beach Hotel, MORTON CRESCENT EXMOUTH, East Devon, South West, EX81BE","Best Western Exmouth Beach, 2-5, Morton Crescent, Exmouth, , United Kingdom, East Devon, South West, EX81BE",0.8982,
19078,544,"Novar Arms Hotel, Balconie Street Schottland, Highland, IV169UN","Novar Arms Hotel, Balconie Street, Evanton, , United Kingdom, Highland, IV169UN",0.8,
19079,859,"National Hotel, High Street Dingwall, Highland, IV159HA","The National Hotel, High Street, Dingwall, , United Kingdom, Highland, IV159HA",0.8,
19141,8067,"Royal Ship, Queens Square Dolgellau, Gwynedd, LL401AR","Royal Ship Hotel, Queen Square, Dolgellau, Gwynedd, LL401AR",0.888,
19817,4178,"Premier Inn Dover East, Jubilee Way Guston Wood Guston WoodDover Kent, South East, CT155FD","Premier Inn, Jubilee Way, Guston Wood, Dover, South East, CT155FD",0.8,
19966,949,"Benleva Hotel, Kilmore Road Drumnadrochit Loch Ness, Highland, IV636UH","Benleva Hotel, Kilmore Road, Drumnadrochit, , United Kingdom, Highland, IV636UH",0.8,
20035,2656,"Tigh na Sgiath Country House Hotel, SKYE OF CURR ROAD GRANTOWN ON SPEY, INVERNESS, Highland, PH263PA","Tigh na Sgiath, Skye of Curr Road, Dulnain Bridge, , United Kingdom, Highland, PH263PA",0.8,
20062,1520,"Premier Inn Dumbarton Loch Lomond, Lomondgate Drive Dumbarton DumbartonWest Dumbarton, West Dunbartonshire, G822QU","Premier Inn Dumbarton Loch Lomond, Lomondgate Drive, Dumbarton, , United Kingdom, West Dunbartonshire, G822QU",0.8,
20176,8398,"Travelodge Dundee Strathmore Avenue, 296A Strathmore  Dundee, Dundee City, DD36SH","Travelodge, 296A, Strathmore Avenue, Dundee, Dundee City, DD36SH",0.8615,
20205,9422,"Hotel Indigo Dundee, Lower Dens Mill Constable Street Lower Dens MillDundee, Dundee City, DD46AD","Hotel Indigo Dundee, Constable Street, Dundee, Dundee City, DD46AD",0.84,
20243,11236,"DoubleTree by Hilton Edinburgh Queensferry Crossing, St Margaret's Head North Queensferry North Queensferry, Fife, KY111HP","DoubleTree by Hilton Edinburgh - Queensferry Crossing, St Margaret's Head, North Queensferry, Fife, KY111HP",0.8,
20251,9396,"Davaar House Hotel, 126 Grieve Street  Dunfermline Dunfermline, Fife, KY128DW","Davaar House Hotel, 126, Grieve Street, Dunfermline, , GB, Fife, KY128DW",0.8176,
20263,9166,"The Guildhall and Linen Exchange, 79-83 High Street Dunfermline, Fife, KY127DR","The Guildhall & Linen Exchange, 79Ã¢ÂÂÃÂÃÂ¬83, High Street, Dunfermline, Fife, KY127DR",0.8621,
20269,3266,"Hill Park Hotel, 10 Heath Road Rosyth Rosyth, Fife, KY112BT","Hillpark Hotel, 10, Heath Road, Rosyth, , GB, Fife, KY112BT",0.8973,
20313,11149,"Dunkeld House, Blairgowrie Road DunkeldPerthshire, Perth and Kinross, PH80HX","Dunkeld House Hotel, Blairgowrie Road, Dunkeld, Perth and Kinross, PH80HX",0.8,
20315,3050,"Royal Dunkeld Hotel, Atholl Street DunkeldPerthshire, Perth and Kinross, PH80AR","Royal Dunkeld Hotel, Atholl Street, Dunkeld, , United Kingdom, Perth and Kinross, PH80AR",0.8,
20335,3301,"Park Hotel Dunoon, 3 Glenmorag Avenue The West BayDunoonArgyll, Argyll and Bute, PA237LG","Park Hotel, 3, Glenmorag Avenue, Dunoon, , GB, Argyll and Bute, PA237LG",0.8341,
20363,8671,"Culzean House Glen Finart, Argyll and Bute, PA238TT","Culzean House, Ardentinny, Argyll and Bute, PA238TT",0.8,
20390,1435,"The White Swan Hotel, 31-32 Market Square DunsBerwickshire, Scottish Borders, TD113AL","White Swan, 31-34, Market Square, Duns, , United Kingdom, Scottish Borders, TD113AL",0.8,
20479,3962,"Best Western Grand Hotel, Swainson Street HartlepoolCleveland, North East, TS248AA","The Best Western Grand Hotel, Hartlepool, Swainson Street, Hartlepool, North East, TS248AA",0.8675,
20487,4477,"Travelodge Durham, Station Lane Gilesgate GilesgateDurhamCounty Durham, North East, DH11LJ","Travelodge, Durham, County Durham, North East, DH11LJ",0.8971,
20504,3961,"Beamish Hall Country House Hotel BW Premier Collection, Beamish StanleyDurham, County Durham, North East, DH90YB","Beamish Hall Country House Hotel, Stanley, County Durham, North East, DH90YB",0.8222,
20843,8998,"Afton Hotel, 2-8 Cavendish Place EastbourneEast Sussex, South East, BN213EJ","Afton Hotel, 1-8, Cavendish Place, Eastbourne, South East, BN213EJ",0.8,
20893,9305,"Haddon Hall Hotel, Devonshire Place East Sussex Eastbourne, South East, BN214AJ","Haddon Hall, Devonshire Place, Eastbourne, South East, BN214AJ",0.8182,
21036,6741,"Premier Inn Edinburgh Airport, 5 Hallbarns Crescent Newbridge NewbridgeEdinburgh, City of Edinburgh, EH288TH","Premier Inn, 5, Hallbarns Crescent, Edinburgh, City of Edinburgh, EH288TH",0.8139,
21040,2266,"Apex Haymarket Hotel, 90 Haymarket Terrace Edinburgh, City of Edinburgh, EH125LQ","Haymarket Hotel, Haymarket Terrace, City of Edinburgh, , United Kingdom, EH125LQ",0.8498,
21082,1503,"Murrayfield Hotel, 18 Corstorphine Rd MurrayfieldEdinburgh, City of Edinburgh, EH126HN","Murrayfield Hotel, 18, Corstorphine Road, Edinburgh, , United Kingdom, City of Edinburgh, EH126HN",0.8811,
21088,1956,"Edinburgh Lodges, Nr Carberry Tower MUSSELBURGH, East Lothian, EH218PY","Edinburgh Lodges, A6124, Whitecraig, , United Kingdom, East Lothian, EH218PY",0.8,
21099,1504,"Hampton Hotel, 14 Corstorphine Road EdinburghMidlothian, City of Edinburgh, EH126HN","Hampton Hotel, 14, Corstorphine Road, Edinburgh, , United Kingdom, City of Edinburgh, EH126HN",0.8889,
21141,1599,"ibis Edinburgh Centre Royal Mile Hunter Square, 6 Hunter Square Off Royal MileEdinburgh, City of Edinburgh, EH11QW","Ibis, 6, Hunter Square, Edinburgh, , United Kingdom, City of Edinburgh, EH11QW",0.856,
21148,2096,"The Raeburn, 112 Raeburn Place StockbridgeEdinburgh, City of Edinburgh, EH41HG","The Raeburn, 112, Raeburn Place, Edinburgh, , United Kingdom, City of Edinburgh, EH41HG",0.866,
21172,3932,"The Bridge Inn, 27 Baird Road RathoMidlothian, City of Edinburgh, EH288RA","The Bridge Inn, 27, Baird Road, Ratho, City of Edinburgh, EH288RA",0.8667,
21181,7020,"Kaim Park Hotel, EDINBURGH ROAD, 17 BATHGATE, WEST LOTHIAN, EH481EP","Kaim Park Hotel, Edinburgh Road, Bathgate, West Lothian, EH481EP",0.871,
21185,7064,"The Original Rosslyn Hotel, 2-4 Main Street RoslinScotland, Midlothian, EH259LE","The Original Rosslyn Inn, Main Street, Midlothian, EH259LE",0.8,
21200,850,"Hilton Edinburgh Carlton, North Bridge 19  Edinburgh Edinburgh, EH11SD","Hilton Edinburgh Carlton, 19, North Bridge, Edinburgh, , United Kingdom, EH11SD",0.8143,
21208,2043,"B B Edinburgh, 3 Rothesay Terrace  Edinburgh, City of Edinburgh, EH37RY","The Edinburgh Residence, 7, Rothesay Terrace, Edinburgh, , United Kingdom, City of Edinburgh, EH37RY",0.8602,
21250,7254,"ibis budget Edinburgh Park, Edinburgh Business Park 6 Lochside View 6 Lochside ViewEdinburgh, City of Edinburgh, EH129DH","Ibis Budget Edinburgh Park, 6, Lochside View, Edinburgh, City of Edinburgh, EH129DH",0.8636,
21264,2638,"Fountain Court Apartments EQ2, 1 Lower Gilmore Bank Off Lower Gilmore Place Edinburgh, City of Edinburgh, EH39QP","Fountain Court EQ2, 1, Lower Gilmore Place, Edinburgh, , GB, City of Edinburgh, EH39QP",0.8869,
21292,10714,"Eight Acres Hotel & Leisure Club, Morriston Road Elgin, Moray, IV306UL","Eight Acres Hotel and Spa, Morriston Road, Elgin, Moray, IV306UL",0.8681,
21294,4332,"Premier Inn Elgin, 15 Linkwood Way ElginMoray, IV301HY","Premier Inn Elgin, 15, Linkwood Way, Elgin, Moray, IV301HY",0.8921,
21367,8621,"The Nyton Guesthouse, 7 Barton Road ElyCambridgeshire, East Cambridgeshire, East of England, CB74HZ","Nyton Hotel, 7, Barton Road, East Cambridgeshire, East of England, CB74HZ",0.8484,
21368,5943,"Lamb Hotel, 2 Lynn Rd ElyCambridgeshire, East Cambridgeshire, East of England, CB74EJ","The Lamb, 2, Lynn Road, Ely, East Cambridgeshire, East of England, CB74EJ",0.8625,
21388,9207,"The Little Downham Anchor, 25 Main Street Little DownhamEly Cambridgeshire, East Cambridgeshire, East of England, CB62ST","The Anchor, 25, Main Street, Ely, East Cambridgeshire, East of England, CB62ST",0.8276,
21391,40,"Castle Lodge, 50 New Barns Rd ElyCambs, East Cambridgeshire, East of England, CB74PW","Castle Lodge Hotel, 50, New Barns Road, Ely, , United Kingdom, East Cambridgeshire, East of England, CB74PW",0.8769,
21437,6522,"Travelodge London Enfield, 1 Lumina Way Great Cambridge RoadEnfield, London, EN11FS","Travelodge, 1, Lumina Way, Enfield, London, EN11FS",0.825,
21468,6648,"The Enniskillen Hotel, 72 Forthill Street EnniskillenFermanagh, Fermanagh and Omagh, BT746AJ","The Enniskillen Hotel, 72, Forthill Street, Enniskillen, Fermanagh and Omagh, BT746AJ",0.8901,
21574,6690,"Holiday Inn Brentwood M25 Jct. 28, Brook Street Brentwood, East of England, CM145NF","Holiday Inn, Brook Street, Brentwood, East of England, CM145NF",0.8511,
21584,2775,"Novotel London Stansted, Round Coppice Road . London Stansted Airport Stansted, Uttlesford, East of England, CM241SF","Novotel Stansted Airport, Round Coppice Road, Stansted, , GB, Uttlesford, East of England, CM241SF",0.8769,
21599,5797,"County Hotel, Rainsford Road ChelmsfordEssex, East of England, CM12PZ","The County Hotel & Resturant, 29, Rainsford Road, Chelmsford, East of England, CM12PZ",0.8,
21655,7704,"Premier Inn Chelmsford, Main Road Boreham BorehamChelmsford, East of England, CM33HJ","Premier Inn (Boreham), Main Road, Chelmsford, East of England, CM33HJ",0.8,
21664,10935,"Riverside Hotel, 2 North Station Rd ColchesterEssex, East of England, CO11RB","Riverside Hotel, 2, North Station Road, Colchester, , GB, East of England, CO11RB",0.8824,
21700,7730,"Saracens Hotel, 3 High street ChelmsfordEssex, East of England, CM11BE","Saracens Head Hotel, 3, High Street, Chelmsford, East of England, CM11BE",0.8347,
21724,7770,"The Railway Sleeper Lodge, Bergholt Road EssexColchester, East of England, CO45AJ","Railway Sleeper Lodge, 172, Bergholt Road, Colchester, East of England, CO45AJ",0.8,
21794,3257,"Creeksea Place Barns, Creeksea Place Farm Ferry Road Burnham On Crouch Burnham on CrouchEssex, Maldon, East of England, CM08PJ","Creeksea Place Barns, Ferry Road, Burnham-on-Crouch, , United Kingdom, Maldon, East of England, CM08PJ",0.8268,
21959,9009,"The Crown And Cushion, 84 Hight Street Eton EtonBerkshire, Windsor and Maidenhead, South East, SL46AF","The Crown and Cushion, 84, High Street, Windsor and Maidenhead, South East, SL46AF",0.8571,
21967,544,"Novar Arms Hotel, Balconie Street Schottland, Highland, IV169UN","Novar Arms Hotel, Balconie Street, Evanton, , United Kingdom, Highland, IV169UN",0.8,
21979,6465,"The Northwick Hotel, Waterside EveshamWorcestershire, Wychavon, West Midlands, WR111BT","Northwick Hotel, Waterside, Evesham, Wychavon, West Midlands, WR111BT",0.8,
21980,5589,"The Wood Norton, Worcester Road  EveshamWorcestershire, Wychavon, West Midlands, WR114YB","The Wood Norton, Worcester Road, Evesham, Wychavon, West Midlands, WR114YB",0.8,
22025,2563,"Woodhayes Country House Woodhayes Lane Whimple Exeter, East Devon, South West, EX52TQ","Woodhayes Country House Hotel, Woodhayes Lane, Exeter, , United Kingdom, East Devon, South West, EX52TQ",0.8333,
22048,241,"St Olaves, MARY ARCHES STREET EXETER, South West, EX43AZ","St Olaves Hotel, Mary Archers Street, Exeter, , United Kingdom, South West, EX43AZ",0.8,
22052,2582,"The Globe Hotel, 34 Fore Street Topsham Topsham Exeter, South West, EX30HR","The Globe, Fore Street, Exeter, , United Kingdom, South West, EX30HR",0.8,
22088,9234,"Holiday Inn Express Exeter City Centre, Tudor Street Exeter, South West, EX43FL","Holiday Inn Express Exeter - City Centre, Tudor Street, Exeter, Devon, South West, EX43FL",0.8616,
22094,8768,"Premier Inn Exeter City Centre, 2 Southernhay Gardens, Exeter, Devon , United Kingdom, South West, EX11SG","Premier Inn, 2, Southernhay Gardens, Exeter, South West, EX11SG",0.8,
22160,3295,"Ash Hotel, 1 Mamhead View Exmouth Devon, East Devon, South West, EX81DS","Ash, 1, Mamhead View, Exmouth, , United Kingdom, East Devon, South West, EX81DS",0.84,
22167,3407,"Manor Hotel, The Beacon Devon Exmouth  England Exeter  Exmouth, East Devon, South West, EX82AG","Manor Hotel, The Beacon, Exmouth, , United Kingdom, East Devon, South West, EX82AG",0.8774,
22199,10082,"Bull Auberge, Ipswich Road Yaxley YaxleyEyeSuffolk, Mid Suffolk, East of England, IP238BZ","The Auberge, Ipswich Road, Mid Suffolk, East of England, IP238BZ",0.8,
22314,3562,"Meudon Hotel, Mawnan Smith Cornwall, South West, TR115HT","Hotel Meudon, Mawnan Smith, Mawnan Smith, , United Kingdom, Cornwall, South West, TR115HT",0.8,
22338,2619,"Membly Hall Hotel, Cliff Road, Cornwall, South West, TR114NT","Membly Hall, 12, Cliff Road, Falmouth, , GB, Cornwall, South West, TR114NT",0.8618,
22488,5703,"Village Hotel Farnborough, Pinehurst Road Farnborough Business Park Farnborough, Rushmoor, South East, GU147BF","Village Hotel, Farnborough, Pinehurst Road, Farnborough, Rushmoor, South East, GU147BF",0.837,
22557,6388,"The Orwell Hotel, Hamilton Rd FelixstoweSuffolk, East Suffolk, East of England, IP117DX","The Orwell Hotel, Hamilton Road, Felixstowe, East Suffolk, East of England, IP117DX",0.8571,
