orig_indexA,orig_indexB,addressA,addressB,score,Equal
38167,9344,"Marble Arch Inn, 49/50 Upper Berkeley Street Marble Arch Marble ArchLondon, Westminster, W1H5QR","Marble Arch Inn, 49/50, Upper Berkeley Street",0.7,yes
38178,8880,"Tophams Hotel, 24-32 Ebury Street Belgravia Belgravia London, Westminster, SW1W0LU","Tophams Hotel, 24-32, Ebury Street, London, , GB, Westminster, SW1W0LU",0.7,yes
38180,774,"Grange Beauchamp Hotel, 24-27 Bedford Place London, Camden, WC1B5JH","The Beauchamp, 24-27, Bedford Place, London, , United Kingdom, Camden, WC1B5JH",0.7,yes
38181,8394,"Chester Hotel, 27-29 Longmoore Street Victoria, Westminster London, SW1V1JQ","The Chester Hotel, 29, Longmoore Street, London",0.7,yes
38183,9937,"The Franklin Hotel Starhotels Collezione, 24 Egerton Gardens KnightsbridgeLondon, Kensington and Chelsea, SW32DB","The Franklin London, 24, Egerton Gardens",0.7,yes
38185,10025,"San Domenico House, 29 31 Draycott Place Chelsea LondonGreater London, Kensington and Chelsea, SW32SH","San Domenico House, 29/31, Draycott Place",0.7,yes
38211,9583,"Linden House Hotel, 6 Sussex Place LondonGreater London, Westminster, W22TP","Linden House Hotel, 4-6, Sussex Place",0.7,yes
38237,8073,"Richmond Hill Hotel, 144-150 Richmond Hill Richmond-upon-ThamesSurrey, Richmond upon Thames, London, TW106RW","Richmond Hill Hotel, 144-150, Richmond Hill, Richmond, Richmond upon Thames, London, TW106RW",0.748,yes
38297,1940,"The Goodenough on Mecklenburgh Square, 23 Mecklenburgh Square London Borough of Camden London, WC1N2AD","Goodenough Club, 23, Mecklenburgh Square, London, , GB, Camden, WC1N2AD",0.7,yes
38303,4982,"The Jade, 52 Hogarth Road KensingtonLondon, Kensington and Chelsea, SW50PU","The Jade, 52, Hogarth Road, London, , GB, Kensington and Chelsea, SW50PU",0.7756,yes
38319,5520,"Hotel La Place, 17 Nottingham Place London, Westminster, W1U5LG","Hotel La Place, 17, Nottingham Place, London, , GB, Westminster, W1U5LG",0.7,yes
38330,6427,"Mermaid Suite Hotel, 3-4 Blenheim Street London, Westminster, W1S1LA","Mermaid Hotel, 3-4, Blenheim Street, London, GB",0.7,yes
38339,8877,"Astors Belgravia, 106-112 Ebury Street London, Westminster, SW1W9QD","Astors Belgravia, 106-112, Ebury Street, London, , GB, Westminster, SW1W9QD",0.7,yes
38342,146,"Kings Cross Inn Hotel, 9-11 Euston Road London, Camden, NW12SA","Kings Cross Inn Hotel, 9-11, Euston Road, London, , United Kingdom, Camden, NW12SA",0.7,yes
38347,8830,"Sheriff Hotel, 115 Warwick Way Victoria London, Westminster, SW1V4HT","Sheriff Hotel, 115, Warwick Way, London, , GB, Westminster, SW1V4HT",0.7,yes
38350,7174,"Paddington Court Executive Rooms, 3 Devonshire Terrace Paddington PaddingtonLondon, Westminster, W23DN","Paddington Court Rooms Hotel, 3, Devonshire Terrace",0.7,yes
38353,2591,"Pasha Hotel, 158 Camberwell Road  London, Southwark, SE50EE","Pasha, 158, Camberwell Road, London, , United Kingdom, Southwark, SE50EE",0.7,yes
38354,9576,"Parkwood at Marble Arch, 4 Stanhope Place Marble Arch Marble ArchLondon, Westminster, W22HB","Parkwood Hotel, 4, Stanhope Place",0.7,yes
38362,9369,"Premier Inn London Hayes Heathrow, 362 Uxbridge Road HayesMiddlesex, Hillingdon, London, UB40HF","Premier Inn, Uxbridge Road, Hayes, Hillingdon, London, UB40HF",0.7902,yes
38364,4521,"Premier Inn London Southwark, Bankside 34 Park Street BanksideLondon, Southwark, SE19EF","Premier Inn, 34, Park Street, London, Southwark, SE19EF",0.7784,yes
38373,11274,"The Beaufort, 33 Beaufort Gardens Knightsbridge KnightsbridgeLondon, Kensington and Chelsea, SW31PP","The Beaufort Hotel, 33, Beaufort Gardens",0.7,yes
38379,5523,"Regency Hotel Westend, 19 Nottingham Place London, Westminster, W1U5LQ","Regency Hotel Westend, 19, Nottingham Place, London, , GB, Westminster, W1U5LQ",0.7,yes
38391,9863,"St Simeon, 38 Harrington Gardens South Kensington London, Kensington and Chelsea, SW74LT","St Simeon Hotel, 38, Harrington Gardens",0.7,yes
38394,4082,"Stylotel, 160-162 Sussex Gardens London, Westminster, W21UD","Stylotel, 160-162, Sussex Gardens, London",0.7,yes
38396,2736,"Surtees Hotel, 94 Warwick Way London, Westminster, SW1V1SB","Surtees Hotel, 94, Warwick Way, London, , United Kingdom, Westminster, SW1V4JA",0.7,yes
38396,3101,"Surtees Hotel, 94 Warwick Way London, Westminster, SW1V1SB","The Warwick Hotel, 94, Warwick Way, London, , United Kingdom, Westminster, SW1V4JA",0.7,yes
38401,8910,"The Diplomat Hotel, 2 Chesham Street London, Westminster, SW1X8DT","The Diplomat Hotel, 2, Chesham Street, London, , GB, Westminster, SW1X8DT",0.7,yes
38429,4308,"Premier Inn London Greenford, Western Avenue GreenfordMiddlesex, Ealing, London, UB68TE","Premier Inn, Western Avenue, Greenford, , GB, Ealing, London, UB68TE",0.7333,yes
38437,797,"The Lime Tree Hotel, 135-137 Ebury Street London, Westminster, SW1W9QU","Lime Tree Hotel, 135-137, Ebury Street, London, , United Kingdom, Westminster, SW1W9QU",0.7,yes
38446,428,"Hotel Bosco, 9 St. Mark's Hill SurbitonLondon, Kingston upon Thames, KT64LQ","Bosco Hotel & Lounge, 9, St. Mark's Hill, Surbiton, , United Kingdom, Kingston upon Thames, London, KT64LQ",0.7043,yes
38466,1734,"Clink78 Hostel, 78 King S Cross Road London, Islington, WC1X9QG","Clink78, 78, King's Cross Road, London, , United Kingdom, Islington, WC1X9QG",0.7,yes
38480,9616,"Queens Hotel, 86 92 Inverness Terrace Bayswater BayswaterLondon, Westminster, W23LD","OYO Royal Park Hotel, 86-92, Inverness Terrace",0.7,yes
38485,9880,"The Exhibitionist Hotel by theKeyCollections, 8-10 Queensberry Place South Kensington South KensingtonLondon, Kensington and Chelsea, SW72EA","The Exhibitionist Hotel, 8-10, Queensberry Place",0.655,yes
38498,8209,"Chessington World of Adventure Resort, Leatherhead Road ChessingtonSurrey, Kingston upon Thames, London, KT92NE","Chessington Azteca Hotel, Leatherhead Road, Kingston upon Thames, London, KT92NE",0.7244,yes
38544,9753,"The Angus Hotel, 31-32 Argyle Square Kings CrossLondon, Camden, WC1H8AP","Angus Hotel, 31, Argyle Square, London, Camden, WC1H8AP",0.6773,yes
38554,1878,"Artist Residence London, 52 Cambridge Street Pimlico London, Westminster, SW1V4QQ","Artist Residence, 52, Cambridge Street, London, , GB, Westminster, SW1V4QQ",0.7,yes
38557,5618,"London Kings Hotel, 254 Edgware Road Paddington London, Westminster, W21DS","London Kings Hotel, 254, Edgware Road, London, , GB, Westminster, W21DS",0.7,yes
38580,7843,"Maitrise Hotel Edgware Road, 346 348 Edgware Road London, Westminster, W21ED","Maitrise Hotel, 346-348, Edgware Road, London, , GB, Westminster, W21EA",0.7,yes
38582,2569,"SACO Fleet Street Crane Court, 1 Crane Court London, City of London, EC4A2EJ","Crane Court Apartments, Crane Court, City of London, , United Kingdom, EC4A2EJ",0.7222,yes
38623,2568,"Saco St Pauls Red Lion Court, 9 Red Lion Court London, City of London, EC4A3EF","SACO St Pauls - Red Lion Court, Red Lion Court, City of London, , United Kingdom, EC4A3EF",0.7474,yes
38650,6414,"Continental Hotel, 40 Norfolk Square PaddingtonLondon, Westminster, W21RT","St George Hotel, 46, Norfolk Square, London, Westminster, W21RT",0.6867,yes
38690,2142,"The Morton Hotel, 2 Woburn Place London, Camden, WC1H0LH","Morton Hotel, 2, Woburn Place, London, , United Kingdom, Camden, WC1H0LH",0.7,yes
38697,7755,"6 Portobello Road Notting Hill GateLondo, NW113DG","6 Portobello Road Hotel, 6, Portobello Road",0.7,yes
38702,4752,"The Bryson Hotel, 124-132 Clerkenwell Road London, Camden, EC1R5DJ","The Bryson Hotel, 124-132, Clerkenwell Road, London, Camden, EC1R5DL",0.7,yes
38717,6414,"St George Hotel, 46 Norfolk Square Paddington London PaddingtonWestminsterLondon, W21RT","St George Hotel, 46, Norfolk Square, London, Westminster, W21RT",0.7,yes
38726,1923,"Premier Inn London St.Pancras, 88 Euston Road London, Camden, NW12RA","Premier Inn St Pancras, 88, Euston Road, London, , United Kingdom, Camden, NW12RA",0.6986,yes
38805,5576,"Peckham Rooms Hotel, 2 Queens Road Peckham PeckhamLondonEngland, Southwark, SE152PT","Peckham Rooms Hotel, 2, Queen's Road, London, Southwark, SE152PT",0.7154,yes
38819,7495,"London Brixton hotel, 434 Coldharbour Lane BrixtonLondon, Lambeth, SW98HH","Premier Inn, 434, Coldharbour Lane, London, Lambeth, SW98HH",0.7917,yes
38872,1431,"easyHotel Old Street Barbican, 80 Old Street London, Islington, EC1V9AZ","easyHotel Old Street / Barbican, 80, Old Street, London, , United Kingdom, Islington, EC1V9AZ",0.7,yes
38880,74,"EasyHotel London Victoria, 34ÃÂ40 Belgrave Road London, Westminster, SW1V1RG","easyHotel Victoria, 36-40, Belgrave Road, London, , United Kingdom, Westminster, SW1V1RG",0.7,yes
38886,4074,"Astoria Hotel, 100 Sussex Gardens Paddington PaddingtonLondonGreater London, Westminster, W21UH","Astoria Hotel, 100, Sussex Gardens",0.7,yes
38897,4060,"Balmoral House Hotel, 156/157 Sussex Gardens London, Westminster, W21UD","Balmoral House Hotel, 157, Sussex Gardens, London",0.6822,yes
38916,8532,"Park Lane Apartments Clarges Street, 34 36 Clarges Street Mayfair London, Westminster, W1J7EH","Park Lane Apartments, 34-36, Clarges Street, London, Westminster, W1J7EJ",0.7,yes
38945,8536,"The Clarendon Hotel Blackheath, 8-16 Montpelier Row Blackheath Village Blackheath London, Lewisham, SE30RW","The Clarendon, 8-16, Montpelier Row, London, Lewisham, SE30RW",0.7787,yes
39033,5318,"The Mandrake Hotel, 20-21 Newman Street London, Westminster, W1T1PG","The Mandrake Hotel, 20-21, Newman Street, London, Westminster, W1T1PF",0.7,yes
39034,5704,"hub by Premier Inn London Covent Garden, 110 St Martins Lane London, Westminster, WC2N4BA","hub by Premier Inn, St. Martin's Lane, London, Westminster, WC2N4BA",0.7714,yes
39037,4947,"The Cameron Hotel, 10 Sussex Gardens London, Westminster, W21UL","The Cameron Hotel, 10, Sussex Gardens, London",0.7,yes
39041,5521,"Regency Hotel Parkside, 25 Nottingham Place London  London, Westminster, W1U5LL","Regency Hotel Parkside, 25, Nottingham Place, London, GB",0.7,yes
39099,3081,"The Soroptimist Residential Club, 63 Bayswater Road  London, Westminster, W23PH","Number 63, 63, Bayswater Road, London, , United Kingdom, Westminster, W23PS",0.7,yes
39149,9684,"Kensington Prime Hotel, 7 Russell Road Kensington Olympia London, Kensington and Chelsea, W148JA","Kensington Prime Hotel, 7, Russell Road",0.7,yes
39153,11060,"Wilde Aparthotels by Staycity The Strand, 11 Adam Street London, Westminster, WC2R0DE","Wilde Aparthotels Covent Garden, 11, Adam Street, London, Westminster, WC2N6AA",0.7,yes
39207,4626,"Friendship House, 3 Belvedere Place London, Southwark, SE10AJ","Friendship House, 3, Belvedere Place, London, Southwark, SE10AD",0.7,yes
39319,565,"Kent Hall Hotel, 414 Seven Sisters Road London, Hackney, N42LX","Kent Hall, 414, Seven Sisters Road, London, , United Kingdom, Hackney, N42LX",0.7,yes
39328,4660,"The Dixon Autograph Collection, 211 Tooley Street London, Southwark, SE12JX","The Dixon Hotel, 211, Tooley Street, London, SE12JY",0.7,yes
39347,593,"The Pack And Carriage London, 162 Eversholt St London, Camden, NW11BL","The Pack & Carriage London, 162, Eversholt Street, London, , United Kingdom, Camden, NW11BL",0.6571,yes
39405,3011,"The Standard London, 10 Argyle Street, Camden, London, , United Kingdom, WC1H8EG","The Standard, London, 10, Argyle Street, London, , GB, Camden, WC1H8EG",0.7,yes
39409,3247,"Aparthotel Adagio London Sutton Point, 8 Sutton Plaza Sutton, Sutton, , United Kingdom, London, SM14FS","Adagio London Sutton Point, 8, Sutton Court Road, Sutton, , United Kingdom, SM14FS",0.738,yes
39433,4785,"Treehouse Hotel London, 14-15 Langham Pl London , United Kingdom, Westminster, W1B2QS","Treehouse Hotel London, 14-15, Langham Place, London, Westminster, W1B2QS",0.6609,yes
39476,3880,"Premier Inn London Tolworth, 12 Kingston Rd, Chessington, Greater London, , United Kingdom, Kingston upon Thames, KT59NU","Premier Inn, 12, Kingston Road, Surbiton, Kingston upon Thames, London, KT59NU",0.675,yes
43146,3191,"Holiday Inn Express Derry - Londonderry, 31 Strand Road Derry, Derry City and Strabane, BT487BL","Holiday Inn Express, 29-35, Strand Road, Derry, , United Kingdom, Derry City and Strabane, BT487BL",0.7,yes
43604,2037,"Leaside Hotel, 72 New Bedford Road access via Villa RoadLuton, East of England, LU31BT","Leaside Hotel, 72, New Bedford Road, Luton, , United Kingdom, East of England, LU31BT",0.7194,yes
43610,8191,"Icon Hotel, 15 Stuart Street LutonBedfordshire, East of England, LU12SA","Icon Hotel Luton, 15, Stuart Street, Luton, , GB, East of England, LU12SA",0.73,yes
43621,4939,"Courtyard by Marriott Luton Airport, Airport Way Luton, East of England, LU29LF","Courtyard, Airport Way, Luton, , GB, East of England, LU29LF",0.7915,yes
43674,333,"Best Western Plus Ullesthorpe Court Hotel & Golf Club, Frolesworth Road Ullesthorpe UllesthorpeLutterworthLeicestershire, Harborough, East Midlands, LE175BZ","Ullesthorpe Court, Frolesworth Road, Lutterworth, , GB, Harborough, East Midlands, LE175BZ",0.6697,yes
43697,944,"Lydford Country House, Lydford Okehampton, West Devon, South West, EX204AU","Lydford House Hotel, School Road, Okehampton, , United Kingdom, West Devon, South West, EX204AU",0.6667,yes
43728,10865,"Macdonald Elmers Court Hotel, South Baddesley Road LymingtonHampshire, New Forest, South East, SO415ZB","Macdonald Elmers Court Hotel & Resort, South Baddesley Road, New Forest, South East, SO415ZB",0.7034,yes
43731,9539,"Stanwell House Hotel, High Street LymingtonHampshire, New Forest, South East, SO419AA","Stanwell House Hotel, 14,15, High Street, Lymington, , GB, New Forest, South East, SO419AA",0.661,yes
43732,9145,"South Lawn Hotel, Lymington Road Milford-on-Sea Milford-on-Sea LymingtonHampshire, New Forest, South East, SO410RF","South Lawn Hotel, Lymington Road, Lymington, New Forest, South East, SO410RF",0.7724,yes
43812,66,"The Bath Hotel, Lynmouth Street LynmouthNorth Devon, South West, EX356EL","The Bath Hotel, Lynmouth Street, North Devon, , United Kingdom, South West, EX356EL",0.7045,yes
43812,2826,"The Bath Hotel, Lynmouth Street LynmouthNorth Devon, South West, EX356EL","Bath Hotel, Lynmouth Street, North Devon, , United Kingdom, South West, EX356EL",0.7045,yes
43852,2172,"Castle Hill Guest House, Castle Hill Lynton North Devon, South West, EX356JA","Castle Hill Guest House, Church Hill, Lynton, , United Kingdom, North Devon, South West, EX356JA",0.7636,yes
44086,7117,"Holiday Inn Maidenhead Windsor, Manor Lane Maidenhead, Windsor and Maidenhead, South East, SL62RA","Holiday Inn, Manor Lane, Windsor and Maidenhead, South East, SL62RA",0.689,yes
44089,4135,"Travelodge Maidenhead Central, 99 King Street MaidenheadWindsor and Maidenhead, South East, SL61DP","Travelodge, 99, King Street, Windsor and Maidenhead, South East, SL61DP",0.75,yes
44322,9980,"Cotford Hotel, 51 Graham Rd MalvernWorcestershire, Malvern Hills, West Midlands, WR142HU","Cotford Hotel, 51, Graham Road, Malvern, Malvern Hills, West Midlands, WR142HU",0.7429,yes
44386,6989,"Premier Inn Manchester City Centre, 72 Dale Street Manchester ManchesterGreater Manchester, North West, M12HG","Premier Inn, 72, Dale Street, Manchester, , GB, North West, M12HR",0.7,yes
44388,1743,"Travelodge Manchester Piccadilly, 31 Picadilly Manchester, North West, M11LU","Travelodge, 31, Piccadilly, Manchester, , GB, North West, M11LU",0.6842,yes
44389,1313,"Novotel Manchester Centre, 21 Dickinson Street Manchester, North West, M14LX","Novotel, 21, Dickinson Street, Manchester, , GB, North West, M14LX",0.7,yes
44396,1680,"The Works Aparthotel, 33 Withy Grove Manchester, North West, M42BJ","The Works ApartHotel, 33, Withy Grove, Manchester, , GB, North West, M42BJ",0.7,yes
44405,2996,"Gardens Hotel, 55 Piccadilly Manchester, North West, M12AP","Gardens Hotel, 55, Piccadilly, Manchester, , GB, North West, M12AP",0.7,yes
44418,909,"Novotel Manchester West, Worsley Brow Worsley WorsleyManchester, Salford, North West, M282YA","Novotel Worsley, Worsley Brow, Salford, , United Kingdom, North West, M282YA",0.7146,yes
44424,3000,"ABode Manchester, 107 Piccadilly Manchester North West England, M12DB","Abode Hotels, 107, Piccadilly, Manchester, , GB, North West, M12DB",0.7,yes
44431,1751,"The Mitre Hotel, 1-3 Cathedral Gates Manchester, North West, M31SW","The Mitre, 1-3, Cathedral Gates, Manchester, , GB, North West, M31SW",0.7,yes
44443,9129,"Clayton Hotel Manchester Airport, Outwood Lane Manchester Airport Manchester, North West, M904HL","Clayton Hotel, Outwood Lane, Manchester, North West, M904HL",0.7037,yes
44501,2931,"Roomzzz Manchester City, 36 Princess Street Manchester, North West, M14JY","Roomzzz Aparthotel, 36, Princess Street, Manchester, , GB, North West, M14JY",0.7,yes
44530,3002,"La Reserve Aparthotel, 7 Ducie Street  Manchester, North West, M12JB","La Reserve Aparthotel, 7, Ducie Street, Manchester, , GB, North West, M12JB",0.699,yes
44906,6723,"Oliver Cromwell Hotel, High Street MarchCambridgeshire, Fenland, East of England, PE159LB","Oliver Cromwell Hotel, High Street, March, Fenland, East of England, PE159LB",0.767,yes
45076,1570,"The Golden Lion Hotel, Senhouse Street MaryportCumbria, Cumberland, North West, CA156AB","The Golden Lion Hotel, Senhouse Street, Maryport, , United Kingdom, Cumberland, North West, CA156AB",0.7957,yes
45106,9592,"Matfen Hall Hotel Golf and Spa, Matfen Newcastle-upon-Tyne, Northumberland, North East, NE200RH","Matfen Hall Hotel, Matfen, Northumberland, North East, NE200RH",0.7332,yes
45285,59,"Sheene Mill, 37-39 Station Road MelbournCambridgeshire, South Cambridgeshire, East of England, SG86DX","The Sheene Mill, 39, Station Road, Royston, , GB, South Cambridgeshire, East of England, SG86DX",0.6532,yes
45290,1144,"Melbourne View Hotel, Station Road MelbourneDerby, South Derbyshire, East Midlands, DE738BR","Melbourne View Hotel, Station Road, Derby, , United Kingdom, South Derbyshire, East Midlands, DE738BR",0.7434,yes
45349,5255,"Anglesey Arms Hotel, Mona Road Menai BridgeAnglesey, Isle of Anglesey, LL595EA","Anglesey Arms, Mona Road, Porthaethwy / Menai Bridge, Isle of Anglesey, LL595EA",0.7,yes
45371,5818,"Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF","Strawberry Bank Hotel & Restaurant, Main Road, Meriden, Solihull, West Midlands, CV77NF",0.7625,yes
45390,3463,"James' Place at Dowlais, 84 High Street Caeharris Dowlais Cae HarrisMerthyr Tydfil, CF483HB","James' Place @ Dowlais, 84, High Street, Pant, , United Kingdom, Merthyr Tydfil, CF483HB",0.7015,yes
45543,1016,"Spread Eagle Hotel And Spa, South Street MidhurstWest Sussex, Chichester, South East, GU299NH","Spread Eagle Hotel, South Street, Midhurst, , United Kingdom, Chichester, South East, GU299NH",0.7636,yes
